Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
404336,2020-11-27 14:54:06,4497913965512794052,fraud_Kovacek Ltd,travel,19364.91,Scott,Edwards,M,838 Amy Street Suite 107,Pembroke,NC,28372,34.6902,-79.1834,14783,Hospital doctor,1955-11-07,88d5f18471024a72f0937f7a628327f9,1385564046,33.789732,-78.63094699999999,0
406800,2020-11-28 22:36:21,6011399591920186,fraud_Conroy Ltd,shopping_pos,2265.62,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973-10-14,ab9104687cca526670d9eb9aa0e25bb5,1385678181,41.564482,-72.82753100000001,0
406863,2020-11-28 23:08:03,503874407318,fraud_Jast Ltd,shopping_net,2132.89,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,8aff8c735522b2057c9e53dfaf2d0909,1385680083,29.831161,-98.462851,0
411892,2020-11-30 10:49:24,4428154703770710,fraud_Kihn Inc,shopping_pos,2253.2,Brittany,Guerra,F,79209 Gary Dale,Colton,WA,99113,46.5901,-117.1692,761,Chief Marketing Officer,1943-06-30,1b701d300e13e6c832cd6f5dd615a512,1385808564,45.828038,-116.183093,0
412983,2020-11-30 14:32:28,3525590521269779,fraud_Hickle Group,shopping_pos,2261.59,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,7cfc9f6a983746ca578d12a354564e59,1385821948,35.282095,-78.546832,0
414018,2020-11-30 17:37:51,5152054598359927,fraud_Metz-Boehm,shopping_pos,3947.88,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,1972-09-12,72761b363f46f3e40268cc42e33c83c2,1385833071,29.780904,-89.736235,0
414224,2020-11-30 18:16:07,4178097073221156,fraud_Gislason Group,travel,4587.8,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",1981-03-29,1e3acfbbcf82340a82a744f015f3c9ba,1385835367,41.532718,-87.260749,0
415675,2020-11-30 22:28:02,3576021480694169,fraud_Medhurst PLC,shopping_net,3440.4,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,992c7446095dd6c7bfe878311f1f5fdf,1385850482,38.986865,-95.189528,0
419997,2020-12-01 16:31:45,4302475216404898,fraud_Gislason Group,travel,3634.18,Daniel,Cain,M,384 Newman Forks Apt. 370,Belmond,IA,50421,42.8511,-93.62,3032,Community pharmacist,1964-08-08,f96804199dff9d6ebf6f6eb373f65d9b,1385915505,42.183071000000005,-94.033047,0
421365,2020-12-01 20:49:15,4181833256558613886,fraud_Gleason-Macejkovic,shopping_net,3215.79,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,fce21f54c204af866a505593ccdf8978,1385930955,36.471333,-105.066548,0
427150,2020-12-03 15:12:01,3501942333500073,fraud_Metz-Boehm,shopping_pos,2174.57,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,8c4baa23e36bee9bfc88c1f070712a57,1386083521,33.032145,-113.081232,0
429072,2020-12-04 03:28:51,2288748891690227,"fraud_Gottlieb, Considine and Schultz",shopping_net,2965.05,Kathleen,Heath,F,9297 Victor Rest Apt. 382,Albuquerque,NM,87116,35.0561,-106.5506,641349,Charity officer,1967-01-24,0c9bc28d6452a97e3f4d9f83d8d901ad,1386127731,34.454148,-106.089657,0
430069,2020-12-04 11:42:52,4186530744674,"fraud_Reichert, Shanahan and Hayes",shopping_net,2383.68,Casey,Howell,F,374 Christopher Ramp Suite 855,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,1966-11-10,5591891c51f2925aabdad22f4d739904,1386157372,33.196017,-81.446517,0
431642,2020-12-04 20:22:44,4469777115158234880,fraud_Hermann and Sons,shopping_pos,2822.56,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,1980-11-22,4717c52d9e1c51bbd77d2ba78e89628c,1386188564,43.624677,-70.304261,0
434785,2020-12-05 17:08:47,630424987505,"fraud_Douglas, Schneider and Turner",shopping_pos,3479.09,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,b27f3f5928197f57c8b6fabe96b044c4,1386263327,39.907477,-79.772467,0
438309,2020-12-06 12:16:52,3554849923339851,fraud_Kovacek Ltd,travel,5421.72,John,Hudson,M,886 Nicole Key,Stillwater,OK,74074,36.1043,-97.0609,55345,Cabin crew,1948-05-01,be1fe1dfd67305ea7a85f40751c56dbc,1386332212,35.221204,-96.101929,0
438804,2020-12-06 13:56:06,4926376199189801,"fraud_Douglas, Schneider and Turner",shopping_pos,2723.07,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,5b266f0340410a1e4e81d942d01cf8c4,1386338166,35.851993,-92.108212,0
438938,2020-12-06 14:23:30,4226219726886852999,"fraud_Daugherty, Pouros and Beahan",shopping_pos,2792.42,Jessica,Bell,F,669 Moore Shoal,Bethel,OH,45106,38.9424,-84.09200000000001,12349,Field trials officer,1985-07-08,f1ef8fa80f6d80b4b55a3fb608f99d11,1386339810,38.151359,-84.51434499999999,0
439245,2020-12-06 15:39:44,4550599031376731,"fraud_Reichel, Bradtke and Blanda",travel,3242.98,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,9fce6e7374767d518a01f0860a79c365,1386344384,41.650645,-82.556608,0
440538,2020-12-06 20:31:34,676372984911,fraud_Terry-Huel,shopping_net,3858.51,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,93d608fdd5bffdf55346525c2fa34ee3,1386361894,39.168777,-97.739997,0
445773,2020-12-07 17:12:23,4518350514020532,fraud_Schumm PLC,shopping_net,2755.22,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1993-02-26,458ad558d14b8a1d56578c84d3bcab0a,1386436343,27.221693,-82.577298,0
446152,2020-12-07 18:21:01,375974680629816,fraud_Boyer PLC,shopping_net,4120.28,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,14c1b6772fe72e0a26b41f9f79cbe77f,1386440461,41.43358,-73.982789,0
446196,2020-12-07 18:28:10,4561892980175,"fraud_Larson, Quitzon and Spencer",travel,3424.8,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,59ea8b00b71e7fa8f55c7879da494b9c,1386440890,39.572526,-85.588595,0
446991,2020-12-07 20:53:04,3582754887089201,fraud_Hyatt-Blick,travel,4925.21,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,1966-08-08,85983208731c1af82b542d5523444ad0,1386449584,34.432272,-94.335167,0
447437,2020-12-07 22:19:45,3518758680062249,fraud_Veum-Koelpin,travel,2637.52,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,426d4c3414f59dcbb08791893c74e990,1386454785,38.29267,-109.121238,0
448483,2020-12-08 02:19:47,4605902936394,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,2664.53,Vincent,Mueller,M,79019 Taylor Cliffs,Dallas,TX,75238,32.876999999999995,-96.708,1263321,Drilling engineer,1959-06-28,2e236c467d9c8b2489ca574b58820628,1386469187,32.27782,-96.076381,0
458713,2020-12-10 13:02:37,6011693194885790,"fraud_Hahn, Douglas and Schowalter",travel,6854.49,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,dfc4099c3e5ed3a655024efaa159c13f,1386680557,45.692562,-93.316767,0
458907,2020-12-10 14:11:04,4800395067176717,"fraud_Hodkiewicz, Prohaska and Paucek",travel,6050.12,Daniel,Owens,M,88794 Mandy Lodge Apt. 874,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,fb3599d96031965ee4f1bf82d3d6d077,1386684664,42.508432,-96.659171,0
464032,2020-12-11 21:58:46,4503101193493052864,fraud_Conroy Ltd,shopping_pos,2600.15,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,074f71f9ac656672809a60f501123c34,1386799126,28.686249,-81.26995500000001,0
465434,2020-12-12 08:26:17,345832460465610,fraud_Goyette Inc,shopping_net,2136.99,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,1950-11-20,baf6b01202dd36e84ef4aa085b588011,1386836777,39.204846,-77.236362,0
470216,2020-12-13 12:09:06,213112402583773,fraud_Kris-Padberg,shopping_pos,2107.35,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,f1ae29bc3fa11eef55bcc2c78a539968,1386936546,34.625303,-81.41475600000001,0
472349,2020-12-13 19:59:14,4806443445305,"fraud_Hahn, Douglas and Schowalter",travel,4258.73,Eric,Patel,M,69459 Rachel Prairie Apt. 850,Ironton,OH,45638,38.5294,-82.6654,21635,Geochemist,2001-07-10,69a20eba519f63d8f423b69dbb56ad2f,1386964754,38.552365,-82.22088000000001,0
472380,2020-12-13 20:05:31,3575789281659026,fraud_Mohr-Bayer,shopping_net,4175.74,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,d9c7a5d230405dbeb14667357346d097,1386965131,39.7166,-94.823845,0
472970,2020-12-13 22:16:11,378904938837132,fraud_Lesch Ltd,shopping_pos,6025.4,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,03440e0f1bfcb17798699e26b777644f,1386972971,35.089532,-98.482126,0
476430,2020-12-14 13:18:52,630451534402,fraud_Pfeffer and Sons,shopping_pos,2143.89,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,c55257a09367338b3ab49216ca443850,1387027132,46.80809,-86.911283,0
476557,2020-12-14 13:41:36,3566094707272327,fraud_Johnston-Casper,travel,3172.89,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,3e4f5e6f803b8ca0024772931a2e7f08,1387028496,34.234782,-118.498801,0
477234,2020-12-14 15:45:41,4661996144291811856,"fraud_Douglas, DuBuque and McKenzie",travel,7587.23,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,40.8555,-79.7372,2054,Operations geologist,1963-08-04,a6a089eb5ba1d7ad41497e59917a21f0,1387035941,40.288484,-79.02209,0
477569,2020-12-14 16:48:41,3501509250702469,fraud_Rempel Inc,shopping_net,2306.3,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1979-01-02,466014620fe629d033f50d23ac16bdb8,1387039721,26.936851,-81.100163,0
477657,2020-12-14 17:06:01,3529597810116815,"fraud_Reichert, Rowe and Mraz",shopping_net,2371.66,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,1986-12-17,8ed8ed6cb8eb8fab06c2311d73217882,1387040761,41.044714,-77.496562,0
481309,2020-12-15 07:32:47,30376238035123,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,2295.48,Cynthia,Davis,F,7177 Steven Forges,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,7ded0bb9f73ff27bb65540fc4b95c714,1387092767,42.562114,-123.647552,0
482338,2020-12-15 12:29:57,3501365119557234,fraud_Veum-Koelpin,travel,4341.64,Danielle,Allen,F,87198 Macias Drive Suite 389,Loving,NM,88256,32.274,-104.0914,1925,Educational psychologist,1952-05-26,b17b2b79684f677d4c896f0703528bb0,1387110597,32.111628,-105.084447,0
483954,2020-12-15 17:48:11,676369110710,fraud_Metz-Boehm,shopping_pos,2384.52,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,ee67780f392c9c0b466edfeb0466cc3a,1387129691,41.954895,-82.986337,0
484271,2020-12-15 18:52:51,4587657402165341815,fraud_Mosciski Group,travel,11052.59,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,472b4e735048d978337e579a5b60bbda,1387133571,41.70312,-87.80266999999999,0
484700,2020-12-15 20:11:06,2222001896600109,"fraud_Haley, Jewess and Bechtelar",shopping_pos,2212.11,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",1972-01-03,64d74032867c0f09c3b0022f5c42c8e8,1387138266,39.683878,-89.95509100000001,0
484807,2020-12-15 20:34:25,30491348102802,fraud_Hackett Group,travel,4688.36,Tommy,Dixon,M,8829 Steele Station,Dresden,KS,67635,39.6094,-100.4112,169,"Librarian, public",1953-07-30,9a0b21cd107c758006c48ad507f085ad,1387139665,39.38107,-100.496547,0
486315,2020-12-16 04:15:58,370348764075623,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,4476.38,Christopher,Gomez,M,950 Dunn Squares,Tickfaw,LA,70466,30.5668,-90.482,8512,"Accountant, chartered public finance",1951-09-03,f61720bfa7834b824f313119a32ade4d,1387167358,30.385194,-90.409328,0
488456,2020-12-16 21:16:07,4378993458389626,fraud_Boyer-Haley,travel,16339.26,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,787b3a6dae2fad86d24e89ec9e13482b,1387228567,43.07245,-71.11775300000001,0
490310,2020-12-17 12:11:41,3554849923339851,fraud_Romaguera and Sons,travel,2696.0,John,Hudson,M,886 Nicole Key,Stillwater,OK,74074,36.1043,-97.0609,55345,Cabin crew,1948-05-01,dc6057a049c3a1cb792788d797c1783d,1387282301,35.254999,-96.651896,0
491121,2020-12-17 17:11:23,3599237318576484,fraud_Turner LLC,travel,4074.56,Jessica,Smith,F,06808 Ryan Valleys,Dubre,KY,42731,36.8421,-85.5396,341,Insurance risk surveyor,1932-11-19,dcf7dbbad22bc2c5b2ac5a9bfdf7ab60,1387300283,37.486871,-85.260847,0
491589,2020-12-17 19:59:24,5540636818935089,fraud_Goyette-Herzog,travel,7029.48,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,c27daff842cf77512bb90a6206cb9527,1387310364,41.882788,-71.417777,0
492406,2020-12-18 00:41:53,4334230547694630,fraud_Gleason-Macejkovic,shopping_net,2519.17,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,e2749abf7f7c1f33926ed72fa1822064,1387327313,42.915767,-111.161141,0
493952,2020-12-18 12:32:56,4642255475285942,fraud_Hills-Witting,shopping_net,2899.68,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,9960bc4b6c34ea63eba4209772e1b27b,1387369976,38.840362,-109.916658,0
499020,2020-12-19 19:32:04,3504178999463051,fraud_Boyer-Reichert,shopping_net,3814.08,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,cb98cf5fc09709165f2613ca21a38c34,1387481524,41.447501,-83.410341,0
499256,2020-12-19 20:41:42,4836998673805450,fraud_Ankunding-Carroll,travel,3994.05,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,1da6b0437195fe227cb9eef0c8bfd691,1387485702,46.417441,-86.473159,0
502542,2020-12-20 14:08:14,675909898057,"fraud_Ritchie, Bradtke and Stiedemann",travel,4052.61,Christopher,Henry,M,1198 Robert Stravenue Apt. 479,Armonk,NY,10504,41.136,-73.7009,7987,Television/film/video producer,1964-03-16,4d352b8dacc78dbad79c01a2b81c8e53,1387548494,41.076991,-73.457973,0
504686,2020-12-20 21:54:23,4587577161160601,"fraud_Reichert, Huels and Hoppe",shopping_net,3523.87,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,edcc61a145f51c52d68017312a219e5d,1387576463,44.569141,-69.175216,0
504819,2020-12-20 22:20:04,30266994494236,fraud_Terry-Huel,shopping_net,6852.36,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,85cc89dd4c705e445d1ce3079e6e1201,1387578004,37.383454,-78.415253,0
506164,2020-12-21 04:08:12,4979422371139333,fraud_Volkman Ltd,misc_net,2549.5,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,781c22a02480d773626c1db9fcaed3aa,1387598892,40.945774,-98.903949,0
507899,2020-12-21 12:27:00,3525590521269779,fraud_Pouros-Conroy,shopping_pos,2292.07,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,19927a8997d3610a86673658f366e948,1387628820,36.341759,-78.770696,0
509736,2020-12-21 18:08:01,3596357274378601,"fraud_Douglas, DuBuque and McKenzie",travel,9172.71,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,00a5e57d65c204260a5a948bde7b8a41,1387649281,40.303006,-77.732481,0
511394,2020-12-21 23:02:42,3582754887089201,fraud_Kris-Kertzmann,travel,8180.52,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,1966-08-08,1175ed62a49b622475d8fb049e25b901,1387666962,34.689888,-94.032437,0
516594,2020-12-22 19:59:27,3561212938177173,fraud_Hyatt-Blick,travel,2880.81,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,1977-01-04,53e4728d72ec125bbfe855951c1e299b,1387742367,32.991307,-85.059822,0
516859,2020-12-22 20:57:17,213156747557083,"fraud_Monahan, Hermann and Johns",travel,11586.34,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,3394889086b5722b8ddd556d8f21b9ca,1387745837,33.324777000000005,-117.819696,0
517033,2020-12-22 21:30:34,4725837176265195730,fraud_Corwin-Romaguera,travel,21437.71,Elizabeth,Mckee,F,358 Pruitt Square,Jay,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1994-11-05,932aef04df2c7a1f4d53127eb1bd71f2,1387747834,30.74312,-86.29422199999999,0
517152,2020-12-22 21:54:19,5359543825610251,fraud_Boyer-Haley,travel,14637.79,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,462e0600ada45a23bd67fcab06298616,1387749259,44.95025,-111.832758,0
518122,2020-12-23 02:59:11,374930071163758,fraud_Kunde-Sanford,misc_net,2360.03,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,e456127501d0ccf05688ef216fa1b9e5,1387767551,42.265174,-83.85436800000001,0
527231,2020-12-25 21:29:12,6011231546538393,"fraud_Hodkiewicz, Prohaska and Paucek",travel,4340.34,Johnny,Bennett,M,321 Camacho Causeway,Boonton,NJ,7005,40.9115,-74.414,15269,"Psychologist, sport and exercise",1993-07-05,b48e3eaa3740f007b637285179290282,1388006952,41.09108,-74.300398,0
527353,2020-12-25 22:07:21,6011492816282597,fraud_Dooley Inc,shopping_pos,2753.28,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,1986-06-11,3687fab9543276c6aea41aff69ef8317,1388009241,33.695549,-93.491567,0
529423,2020-12-26 13:10:35,4512828414983801773,fraud_Lesch Ltd,shopping_pos,2119.66,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,38a8c5c514bd0d7bd74af0c4d535b61c,1388063435,40.440971000000005,-80.102663,0
530382,2020-12-26 18:02:32,5152054598359927,fraud_Hermann and Sons,shopping_pos,2331.19,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,1972-09-12,a01cbb17ed1d4f7e34cbf464e9defb2a,1388080952,29.043242,-89.991646,0
533706,2020-12-27 12:32:59,4181833256558613886,fraud_Mohr-Bayer,shopping_net,3154.76,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,3513190d3803bb60a78ac4772591e43f,1388147579,36.956953000000006,-106.250277,0
534669,2020-12-27 15:58:03,30143535920989,fraud_Kozey-McDermott,travel,22768.11,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",1980-08-17,93dd11ae955df7ea72df575dc091ac82,1388159883,40.608401,-75.56314,0
540474,2020-12-28 15:37:46,501899453424,"fraud_Medhurst, Labadie and Gottlieb",travel,5030.32,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,4970945fbb7c99961e5fde2f76f998ed,1388245066,33.102605,-86.35936600000001,0
541486,2020-12-28 18:44:00,4586260469584,fraud_Turner LLC,travel,3261.47,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,b5ea3972079963499adf291e2695f317,1388256240,40.506225,-95.666991,0
545856,2020-12-29 12:55:44,675945690716,fraud_Turner and Sons,shopping_pos,6942.06,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,71d2a3523f880f51f648ad5c9c99d9fd,1388321744,40.004351,-79.809315,0
546004,2020-12-29 13:22:47,379141394109214,fraud_Tromp Group,travel,3436.87,Gerald,Anthony,M,252 Melissa Rapids Suite 944,Monetta,SC,29105,33.8084,-81.5956,1514,Chief Strategy Officer,1966-12-15,828133d60c63e69f564bc5b82b2bf7d2,1388323367,33.07574,-80.962142,0
551800,2020-12-30 20:32:03,375082648741747,"fraud_Willms, Kris and Bergnaum",shopping_pos,2168.91,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,bbf94f039f39f95128728f1e242c5d29,1388435523,47.557838,-96.288225,0
552225,2020-12-30 23:21:11,4067137330196900,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,3186.7,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,fd075eb7593bd591cd2dce4d190964ab,1388445671,33.2016,-87.610602,0
553937,2020-12-31 13:42:39,30596478689301,fraud_Hermann and Sons,shopping_pos,2416.72,Daniel,Graham,M,28223 Ward Summit Apt. 664,Arvada,CO,80005,39.8422,-105.1097,122111,Hotel manager,1987-05-23,d3c3161d6b450c1d7d30e6fb3dc5501f,1388497359,39.168857,-105.891583,0
554526,2020-12-31 17:06:52,6528911529051375,"fraud_Schroeder, Wolff and Hermiston",travel,3304.44,Diane,Smith,F,195 Murray Overpass Apt. 384,Winter,WI,54896,45.8327,-91.0144,1478,Neurosurgeon,1965-04-27,c1487837b74e89b3bb62ccd678cf95a9,1388509612,45.899192,-91.504935,0
555004,2020-12-31 19:43:11,4364010865167176,"fraud_Douglas, Schneider and Turner",shopping_pos,2149.66,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,418c90ecaebea2701d7fece2de5a4fed,1388518991,40.170913,-120.005205,0
